uid,ranking,uniname,Total Score,alumni,award,HiCi,N&S,PUB,PCP
248,201-300,The George Washington University,0.0,11.4,0,9.6,10.9,37.9,19.5
249,201-300,The Hong Kong Polytechnic University,0.0,0,0,23.5,3.9,44.8,26.9
250,201-300,The Hong Kong University of Science and Technology,0.0,0,0,21.4,8.8,34.1,27.7
251,201-300,The University of Auckland,0.0,13.4,0,16.6,9,45,20.4
252,201-300,The University of Georgia,0.0,0,0,13.5,17.6,44.8,18.3
253,201-300,The University of Reading,0.0,0,0,23.5,11.5,29,23.7
254,201-300,Tianjin University,0.0,0,0,0,9.3,58.2,17.7
255,201-300,University of Aberdeen,0.0,0,13.1,13.5,11.1,31.6,22.7
256,201-300,University of Alabama at Birmingham,0.0,0,0,16.6,9.2,43.4,15.9
257,201-300,University of Antwerp,0.0,0,0,13.5,9.1,38.6,28.4
258,201-300,University of Bergen,0.0,0,0,9.6,14.7,39.1,21.3
259,201-300,University of Bologna,0.0,0,0,19.2,8.2,50,19.7
260,201-300,University of Bordeaux,0.0,0,0,13.5,17.2,41.2,18.1
261,201-300,University of Buenos Aires,0.0,14.4,23.7,0,8.7,35.7,22
262,201-300,University of Colorado at Denver,0.0,0,0,23.5,14.4,32.3,13
263,201-300,University of Delaware,0.0,10.2,16.1,9.6,10.4,33.3,19
264,201-300,University of East Anglia,0.0,19,0,13.5,16.4,30.5,24.9
265,201-300,University of Electronic Science and Technology of China,0.0,0,0,30.3,4.3,42,16.1
266,201-300,University of Erlangen-Nuremberg,0.0,0,0,19.2,15.7,41.3,23.6
267,201-300,University of Granada,0.0,0,0,23.5,4.2,40.8,16.3
268,201-300,University of Hawaii at Manoa,0.0,0,0,19.2,20.8,35.9,21.6
269,201-300,University of Houston,0.0,0,0,13.5,12,40.1,21.5
270,201-300,University of Illinois at Chicago,0.0,0,0,13.5,13,45.5,18.3
271,201-300,University of Innsbruck,0.0,0,9.3,19.2,18.4,27,27.4
272,201-300,University of Kansas,0.0,17.6,0,13.5,11.2,41.9,16.3
273,201-300,University of Kiel,0.0,10.2,13.1,16.6,12.2,31.5,19.8
274,201-300,University of Leicester,0.0,0,0,13.5,16.8,32.1,20.8
275,201-300,University of Lorraine,0.0,11.4,16.1,9.6,11.7,36.1,14
276,201-300,University of Mainz,0.0,0,7.6,0,18.7,38.1,21.1
277,201-300,"University of Maryland, Baltimore",0.0,0,0,16.6,12.4,38.8,17.2
278,201-300,University of Miami,0.0,0,0,16.6,13.6,42,20.7
279,201-300,University of Missouri - Columbia,0.0,8.8,0,13.5,11,39.6,16.4
280,201-300,University of Montpellier,0.0,10.2,0,9.6,18.7,40.6,19.2
281,201-300,University of Naples Federico II,0.0,0,0,9.6,6.6,46.8,19.4
282,201-300,University of Nebraska - Lincoln,0.0,16.8,0,19.2,12.3,37.4,21
283,201-300,University of Notre Dame,0.0,12.4,0,16.6,14.5,32.8,20.8
284,201-300,University of Padua,0.0,0,0,9.6,13.1,51.9,22.4
285,201-300,University of Pisa,0.0,13.4,22.8,0,5.9,40.3,23.7
286,201-300,University of South Florida,0.0,0,0,16.6,9.5,39.2,18.2
287,201-300,University of Sussex,0.0,0,22.1,9.6,13.2,30.6,23.8
288,201-300,University of Tasmania,0.0,0,0,16.6,11.8,34.3,26.6
289,201-300,University of Tennessee - Knoxville,0.0,10.2,0,13.5,13.9,42.9,21
290,201-300,University of the Witwatersrand,0.0,18.3,0,13.5,10.7,38.9,21.8
291,201-300,University of Toulouse 1,0.0,0,29.4,9.6,0.0,11.6,32.2
292,201-300,University of Tsukuba,0.0,0,19.3,0,13.6,37.8,17.4
293,201-300,University of Turin,0.0,15.2,0,16.6,8.1,43.2,21.5
294,201-300,University of Ulm,0.0,0,0,21.4,13.6,31.8,19.9
295,201-300,University of Wollongong,0.0,0,0,19.2,12.4,36.3,26.5
296,201-300,Virginia Commonwealth University,0.0,10.2,13.9,16.6,5.7,36.9,15.5
297,201-300,Virginia Polytechnic Institute and State University,0.0,11.4,0,9.6,12.2,43.9,18.5
298,201-300,Vrije Universiteit Brussel (VUB),0.0,13.4,0,9.6,11.6,32.9,28.6
299,201-300,Western University,0.0,0,0,13.5,11.5,45.5,21
300,201-300,Wuhan University,0.0,0,0,9.6,5.7,57.4,14.5
301,301-400,Aalto University,0.0,0,0,9.6,11,34.6,18.4
302,301-400,Autonomous University of Barcelona,0.0,0,0,0,11.2,47.8,22.7
303,301-400,Autonomous University of Madrid,0.0,0,0,9.6,12.8,40.3,19.5
304,301-400,Boston College,0.0,0,0,13.5,16.8,23.5,17.8
305,301-400,Chiba University,0.0,0,0,13.5,10.8,29.5,17.5
306,301-400,China Agricultural University,0.0,0,0,9.6,12.2,37.8,15.5
307,301-400,Dalhousie University,0.0,12.4,0,0,11.4,35.7,18.9
308,301-400,Drexel University,0.0,0,0,19.2,9.7,31.4,21.8
309,301-400,East China University of Science and Technology,0.0,0,0,13.5,3.8,37.1,14.1
310,301-400,Ecole Normale Superieure - Lyon,0.0,0,19.7,0,6.6,24.4,35.6
311,301-400,Eindhoven University of Technology,0.0,0,0,13.5,8.7,31.8,23
312,301-400,ESPCI ParisTech,0.0,7.2,18.6,0,13.8,15.9,33.2
313,301-400,Federal University of Rio de Janeiro,0.0,0,0,0,10,42.2,21.2
314,301-400,Griffith University,0.0,0,0,0,9.2,41.8,22.5
315,301-400,Hannover Medical School,0.0,0,0,13.5,9.5,30.8,17.1
316,301-400,Hunan University,0.0,0,0,13.5,5.9,40.4,15.2
317,301-400,Indiana University-Purdue University at Indianapolis,0.0,0,0,9.6,12.9,40,14.9
318,301-400,Keio University,0.0,0,0,9.6,12.6,35.4,15.2
319,301-400,King Fahd University of Petroleum & Minerals,0.0,0,0,23.5,2.1,24.9,21
320,301-400,Kyung Hee University,0.0,0,0,13.5,4.8,40.7,17.3
321,301-400,La Trobe University,0.0,0,0,13.5,8.5,34.3,26.2
322,301-400,Lancaster University,0.0,0,0,13.5,10.1,33.6,20.2
323,301-400,Lanzhou University,0.0,0,0,9.6,5.6,42.5,15
324,301-400,Linkoping University,0.0,0,0,13.5,7.2,35.9,19.4
325,301-400,Louisiana State University - Baton Rouge,0.0,0,0,9.6,11.2,34.8,18
326,301-400,Medical University of South Carolina,0.0,0,0,9.6,7.3,31.7,38.4
327,301-400,Nanjing Agricultural University,0.0,0,0,9.6,9.2,35.5,14.3
328,301-400,Nanjing University of Science and Technology,0.0,0,0,9.6,8.1,36.6,13.3
329,301-400,Nankai University,0.0,0,0,16.6,3.9,40.6,15
330,301-400,National and Kapodistrian University of Athens,0.0,0,0,13.5,5.1,38.3,20
331,301-400,National Cheng Kung University,0.0,0,0,9.6,6.9,37.8,17
332,301-400,Northwestern Polytechnical University,0.0,0,0,13.5,3.1,42.5,14.7
333,301-400,Okayama University,0.0,0,0,13.5,12,29.6,14.3
334,301-400,Paris Dauphine University (Paris 9),0.0,20.3,26.3,0,0,14.3,29.3
335,301-400,Queen's University Belfast,0.0,17.6,0,0,11.6,32.9,19.4
336,301-400,RMIT University,0.0,0,0,13.5,5.9,34.6,20.7
337,301-400,Saint Petersburg State University,0.0,26.4,0,0,5.7,36.4,20.2
338,301-400,Shandong University,0.0,0,0,0,2.1,60.5,14.2
339,301-400,Simon Fraser University,0.0,0,0,9.6,11.7,35.7,20.2
340,301-400,Stony Brook University,0.0,0,0,0,21,38.7,17
341,301-400,Swinburne University of Technology,0.0,0,0,13.5,9.7,26.5,25.2
342,301-400,Technical University of Berlin,0.0,16.1,0,13.5,9,31.5,18.2
343,301-400,Temple University,0.0,0,0,9.6,11,37.3,13.3
344,301-400,The University of Dundee,0.0,0,0,16.6,14.7,24.4,25
345,301-400,The University of New Mexico - Albuquerque,0.0,0,0,9.6,16.4,34.8,15.8
346,301-400,"The University of Newcastle, Australia",0.0,0,0,13.5,5.7,37.7,25.4
347,301-400,The University of Texas at Dallas,0.0,13.4,0,9.6,10.4,29.3,22.6
348,301-400,The University of Texas Health Science Center at Houston,0.0,0,15.2,0,13.6,34.4,15.3
349,301-400,The University of Texas Health Science Center at San Antonio,0.0,0,0,21.4,7.7,24.4,18.4
350,301-400,Tongji University,0.0,0,0,0,9.8,54.2,16.2
351,301-400,Ulsan National Institute of Science and Technology,0.0,0,0,21.4,7.3,19.2,26.8
352,301-400,UNESP,0.0,0,0,0,5.9,46.7,23
353,301-400,"University at Buffalo, the State University of New York",0.0,0,0,9.6,11.2,39.3,16.4
354,301-400,University College Dublin,0.0,0,0,13.5,8.3,36.8,19.6
355,301-400,University of Belgrade,0.0,0,0,13.5,4.3,43.4,22.3
356,301-400,University of Bochum,0.0,0,0,13.5,9.6,36.4,19.6
357,301-400,University of Campinas,0.0,0,0,0,5.7,45.2,22.3
358,301-400,University of Cape Town,0.0,18.3,0,0,11.8,39.7,21.2
359,301-400,University of Central Florida,0.0,0,0,9.6,10.5,33,18
360,301-400,University of Chile,0.0,7.2,0,0,11,36.5,18.8
361,301-400,University of Cincinnati,0.0,0,0,9.6,10.7,41,15.1
362,301-400,University of Connecticut,0.0,11.4,0,0,12.5,37.8,14.5
363,301-400,University of Duesseldorf,0.0,11.4,0,9.6,10.9,32.7,17.9
364,301-400,University of Duisburg-Essen,0.0,0,0,13.5,10.4,33.3,18.3
365,301-400,University of Florence,0.0,0,0,9.6,9.4,40.9,19.8
366,301-400,University of Fribourg,0.0,0,0,21.4,8.1,21.3,22.7
367,301-400,University of Guelph,0.0,0,0,16.6,9.8,32,20.3
368,301-400,University of Jena,0.0,0,0,13.5,12.8,31.9,18.1
369,301-400,University of Kentucky,0.0,10.2,0,0,12.1,41.8,17.7
370,301-400,University of Liege,0.0,7.2,0,0,13.2,33.4,24.5
371,301-400,University of Malaya,0.0,0,0,13.5,2.8,42.8,22
372,301-400,University of Manitoba,0.0,0,0,16.6,7.3,36.8,18.6
373,301-400,University of Marburg,0.0,10.2,0,9.6,13.1,28.9,16.6
374,301-400,University of North Texas,0.0,0,0,19.2,4.6,27.8,19
375,301-400,University of Oregon,0.0,8.8,0,9.6,11.6,28.4,18.2
376,301-400,University of Otago,0.0,0,0,9.6,8.3,36.4,21.2
377,301-400,University of Pavia,0.0,0,0,16.6,4.1,33.1,23.2
378,301-400,University of Porto,0.0,0,0,0,11.8,44.6,18.9
379,301-400,University of Saskatchewan,0.0,8.8,0,13.5,6.6,34.2,18.8
380,301-400,University of South Carolina - Columbia,0.0,0,0,9.6,9.4,37.4,16.2
381,301-400,University of Southern Denmark,0.0,0,0,9.6,10.9,41,21.3
382,301-400,University of St Andrews,0.0,10.2,0,0,17.8,31.4,23.2
383,301-400,University of Stuttgart,0.0,18.3,0,9.6,14,28,17.2
384,301-400,University of Surrey,0.0,0,0,16.6,4.6,30.5,23.2
385,301-400,University of Tartu,0.0,0,0,21.4,11.5,26.1,17.5
386,301-400,University of Technology Sydney,0.0,0,0,13.5,6,35.3,21.9
387,301-400,University of Tehran,0.0,12.4,0,0,1.5,44.3,22.1
388,301-400,University of the Basque Country,0.0,0,0,9.6,12.2,38.1,16.6
389,301-400,University of Turku,0.0,0,0,13.5,10.3,35.3,19.2
390,301-400,University of Vermont,0.0,13.4,0,9.6,10.3,27.7,15.7
391,301-400,University of Victoria,0.0,0,0,16.6,12.6,31,22.5
392,301-400,University of Warsaw,0.0,15.2,0,9.6,11.5,32.6,18.3
393,301-400,University of York,0.0,0,0,9.6,12.9,35.2,20.8
394,301-400,Victoria University of Wellington,0.0,11.4,0,9.6,11,26.3,19.9
395,301-400,Vienna University of Technology,0.0,0,0,9.6,15.1,29.2,26.4
396,301-400,Washington State University,0.0,0,0,9.6,8.5,33.1,18.2
397,301-400,Wuhan University of Technology,0.0,0,0,21.4,4.7,35.2,11.3
398,301-400,Xiamen University,0.0,0,0,0,12,46.9,14.2
399,301-400,Yeshiva University,0.0,0,0,0,23.6,32.2,22.6
400,301-400,Yonsei University,0.0,0,0,0,5.9,54.9,20.5
401,401-500,Amirkabir University of Technology,0.0,0,0,13.5,0,33,17.4
402,401-500,Aristotle University of Thessaloniki,0.0,0,0,9.6,2.1,34.2,17.4
403,401-500,Bar-Ilan University,0.0,0,0,9.6,7.8,29.6,15.7
404,401-500,Beijing Institute of Technology,0.0,0,0,0,1.5,42.5,14
405,401-500,Beijing University of Chemical Technology,0.0,0,0,9.6,1.5,33,15.1
406,401-500,Ben-Gurion University of the Negev,0.0,0,0,0,10.2,36.3,18.4
407,401-500,Bielefeld University,0.0,0,0,13.5,9.2,24.7,14.5
408,401-500,Brigham Young University,0.0,8.8,0,9.6,8.3,27.5,13.4
409,401-500,Brunel University,0.0,0,0,16.6,3.3,24.1,18.4
410,401-500,Cairo University,0.0,19,0,0,2.6,35.9,18.8
411,401-500,Capital Medical University,0.0,0,0,0,2.8,44,25.9
412,401-500,Catholic University of Chile,0.0,0,0,0,9.1,34,17.2
413,401-500,Chang Gung University,0.0,0,0,9.6,1.5,36.8,24.2
414,401-500,China University of Geosciences (Wuhan),0.0,0,0,13.5,6.6,31,12.9
415,401-500,Chongqing University,0.0,0,0,9.6,0,43,12.8
416,401-500,City University of New York City College,0.0,30.9,0,0,10.4,16.5,19.2
417,401-500,East China Normal University,0.0,0,0,9.6,6.1,36.5,12.5
418,401-500,Ecole Polytechnique,0.0,21.5,0,0,8.7,25.3,21.9
419,401-500,Federal University of Minas Gerais,0.0,0,0,0,2.1,40.6,19.9
420,401-500,Federal University of Rio Grande do Sul,0.0,0,0,0,5.6,41.2,20.3
421,401-500,Flinders University,0.0,15.2,0,0,6.9,30.9,23.9
422,401-500,Florida International University,0.0,0,0,9.6,6.6,32.1,17.3
423,401-500,Harbin Engineering University,0.0,0,0,13.5,3.3,28.3,11.3
424,401-500,Heriot-Watt University,0.0,0,0,13.5,5,23,20.3
425,401-500,Huazhong Agricultural University,0.0,0,0,13.5,6.5,32.2,14
426,401-500,Indian Institute of Science,0.0,0,0,0,0,41.3,20.2
427,401-500,Istanbul University,0.0,18.3,0,0,3,34.7,18.2
428,401-500,Jagiellonian University,0.0,10.2,0,0,5.4,37.9,19
429,401-500,Kansas State University,0.0,0,0,0,12.3,31.4,17.7
430,401-500,Kaohsiung Medical University,0.0,0,0,13.5,3.6,27.9,20.8
431,401-500,Kent State University,0.0,0,0,13.5,9.3,24,15.6
432,401-500,Kobe University,0.0,14.4,0,0,10.5,32.9,16.3
433,401-500,Medical University of Innsbruck,0.0,0,0,9.6,7.1,22.6,23.1
434,401-500,MINES ParisTech,0.0,13.4,24.6,0,3.9,8.9,13.7
435,401-500,Mississippi State University,0.0,0,0,13.5,5.1,25,15.9
436,401-500,Moscow Institute of Physics and Technology,0.0,20.9,0,0,6.2,28.2,15.9
437,401-500,Nanjing Medical University,0.0,0,0,0,3.9,41.2,21.7
438,401-500,NanJing Tech University,0.0,0,0,13.5,2.1,32.5,13.7
439,401-500,Nanjing University of Aeronautics and Astronautics,0.0,0,0,13.5,0,35.6,13.6
440,401-500,Nanjing University of Information Science & Technology,0.0,0,0,9.6,5.1,31.9,13.7
441,401-500,National Technical University of Athens,0.0,0,0,19.2,0,24.9,15.4
442,401-500,National Tsing Hua University,0.0,12.4,0,0,9.2,30.6,20.5
443,401-500,"National University of Ireland, Galway",0.0,0,0,13.5,6.7,23.8,13.8
444,401-500,Northeastern University (Shenyang),0.0,0,0,9.6,0,37.4,11.4
445,401-500,Novosibirsk State University,0.0,13.4,0,0,5.7,33.9,17.5
446,401-500,Oklahoma State University,0.0,0,0,9.6,4.9,30.2,16.6
447,401-500,Peking Union Medical College,0.0,0,0,0,10.1,39.4,17.7
448,401-500,Pohang University of Science and Technology,0.0,0,0,0,14.5,30.1,30.5
449,401-500,Polytechnic University of Valencia,0.0,0,0,9.6,8.9,32.4,15.1
450,401-500,Rush University,0.0,0,0,16.6,3.6,26.9,16.5
451,401-500,Saint Louis University,0.0,0,11.4,9.6,5.5,26.5,13.4
452,401-500,Shanghai University,0.0,0,0,0,4.9,41.3,12
453,401-500,St George's Hospital Medical School,0.0,0,0,13.5,3.6,20.2,36.7
454,401-500,Stellenbosch University,0.0,0,0,9.6,3.9,34,17.4
455,401-500,Stockholm School of Economics,0.0,0,16.1,0,0.0,11.2,42.4
456,401-500,Technical University Darmstadt,0.0,14.4,0,0,10.6,29.1,15.9
457,401-500,Texas Tech University,0.0,0,0,9.6,7,34.4,16.4
458,401-500,The University of Texas Medical Branch at Galveston,0.0,0,0,9.6,10.1,23.7,19.5
459,401-500,The University of Tokushima,0.0,13.4,0,9.6,6.7,21.5,16.7
460,401-500,Thomas Jefferson University,0.0,0,0,9.6,4.5,28.4,28.4
461,401-500,Tokyo University of Science,0.0,12.4,0,9.6,5.7,24.4,18.8
462,401-500,Umea University,0.0,0,0,0,11.4,35.2,18
463,401-500,University at Albany (State University of New York),0.0,0,0,9.6,8.5,27.3,19
464,401-500,University College Cork,0.0,0,0,16.6,3.3,26.7,15.4
465,401-500,University of Aveiro,0.0,0,0,9.6,3.6,30.8,21.7
466,401-500,University of Bath,0.0,0,0,0,10.9,32.3,20.5
467,401-500,University of Bayreuth,0.0,0,0,9.6,14.2,22.2,13.7
468,401-500,University of Bremen,0.0,0,0,0,15.1,31.3,17
469,401-500,University of Canterbury,0.0,0,0,13.5,6.3,25.7,23.2
470,401-500,University of Eastern Finland,0.0,0,0,13.5,7.2,30.5,16.7
471,401-500,University of Ferrara,0.0,0,0,9.6,6.2,26.6,22.2
472,401-500,University of Graz,0.0,7.2,9.3,0,8.1,21.5,19
473,401-500,University of Halle-Wittenberg,0.0,0,6.6,9.6,9.4,26.9,15.1
474,401-500,University of Hannover,0.0,0,0,9.6,7.9,27.5,14.8
475,401-500,University of Kent,0.0,13.4,0,0,9.4,27.4,17.6
476,401-500,University of Konstanz,0.0,0,0,9.6,14.5,24.4,14.6
477,401-500,University of Ljubljana,0.0,0,0,0,8.3,35.3,15.1
478,401-500,University of Maine,0.0,0,17,0,6.7,18.3,19.3
479,401-500,University of Milan - Bicocca,0.0,0,0,9.6,5.5,33.6,23.1
480,401-500,University of Minho,0.0,0,0,9.6,3.5,30,16.6
481,401-500,University of Montana - Missoula,0.0,5.1,0,13.5,9.3,17.9,17
482,401-500,University of New Hampshire - Durham,0.0,0,0,13.5,11.5,23.1,18
483,401-500,University of Oklahoma - Norman,0.0,0,0,9.6,7.6,31.3,16.1
484,401-500,University of Palermo,0.0,0,0,9.6,6.8,30.6,17
485,401-500,University of Parma,0.0,0,0,13.5,3.5,26.1,18.5
486,401-500,University of Pretoria,0.0,0,0,9.6,6.3,34.1,17.6
487,401-500,University of Rostock,0.0,0,0,9.6,9.6,26.3,14.5
488,401-500,University of Santiago Compostela,0.0,0,0,13.5,6.3,32.3,15.7
489,401-500,University of Science and Technology Beijing,0.0,0,0,0,6.1,39.4,14.6
490,401-500,"University of Science, Malaysia",0.0,0,0,16.6,0,28.7,16.2
491,401-500,University of Ulsan,0.0,0,0,9.6,4.9,35.6,17
492,401-500,University of Valencia,0.0,0,0,0,5.7,44.3,16.4
493,401-500,University of Western Sydney,0.0,0,0,9.6,7.6,31.4,20.9
494,401-500,University of Wisconsin-Milwaukee,0.0,10.2,0,9.6,9.7,25.6,16.2
495,401-500,University of Wyoming,0.0,0,0,9.6,11.3,24.1,17.9
496,401-500,Utah State University,0.0,13.4,0,9.6,8.4,26.4,16.8
497,401-500,Vita-Salute San Raffaele University,0.0,0,0,9.6,7.5,19.8,35.3
498,401-500,Waseda University,0.0,0,0,9.6,6.8,29.5,11.6
499,401-500,Wayne State University,0.0,0,0,9.6,5.4,36.6,15.3
500,401-500,West Virginia University,0.0,0,0,9.6,8,31.5,11.9
